cell_id,longitude,latitude,trees,shrubland,grassland,cropland,built_up,bare_sparse_vegetation,snow_ice,permanent_water_bodies,herbaceous_wetland,mangroves,moss_lichen,fraction_sum,valid_pixel_count,mean_elevation_m,mean_slope_deg
NGA_5km_012065,6.263415792413345,8.75393927820405,0.1692210228795594,0.0516974314883722,0.2302227389335403,0.3170766515714251,0.0009711542812588,0.0020293295554619,0.0,0.1868967269664133,0.0418849443239687,0.0,0.0,1.0,287287,53.310546875,0.1686328252156575
NGA_5km_002348,3.927796053702589,8.798329168372588,0.7854073960411232,0.2005000906719488,0.013248566685731,0.0,0.0008439466011968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,286748,435.6385513117284,1.175953335232205
NGA_5km_026645,9.811761164685452,8.131936562706514,0.0356256905213566,0.6546107717857317,0.1199231480130356,0.1891073078874042,0.0002848943458895,0.0004481874465823,0.0,0.0,0.0,0.0,0.0,1.0,287826,119.3413387345679,0.6779756899233218
NGA_5km_012950,6.44307884923725,10.304249367018969,0.1768579129765113,0.392375818251829,0.4037385794798194,0.0264430986802954,0.0005845906115447,0.0,0.0,0.0,0.0,0.0,0.0,1.0,285670,382.6567322530864,1.5050994496286652
NGA_5km_029177,10.575329156187047,11.274914583000474,0.0004567942879631,0.0271933153426659,0.1209872378703547,0.8164038342609771,0.00679217968179,0.0258334738854219,0.0,0.0005832911677067,0.0017498735031202,0.0,0.0,1.0,284592,403.631606867284,0.4287387235665027
NGA_5km_002915,4.107459110526493,7.909554803977093,0.526925990007852,0.2330227290098879,0.1478914344082883,0.0708379368090443,0.0211794625919826,0.0001424471729447,0.0,0.0,0.0,0.0,0.0,1.0,287826,286.42881944444446,1.5195190052927277
NGA_5km_014176,6.712573434473107,9.286260974427057,0.0179635080279548,0.0655348947507916,0.0288057806854799,0.8809756301700448,0.006660900860686,4.533597444445994e-05,0.0,0.0,1.3949530598295367e-05,0.0,0.0,1.0,286748,252.23497781635805,0.8034802660529996
NGA_5km_025814,9.542266579449596,9.374903961081923,0.0074002259823956,0.1509583327521028,0.6292912243503006,0.1551745783754376,0.04959058127694,0.0075850572628231,0.0,0.0,0.0,0.0,0.0,1.0,286748,823.389274691358,4.351654429494599
NGA_5km_026486,9.76684540047948,7.330808944905003,0.0891162242297088,0.1605499973991295,0.5153295302828013,0.2345395592391587,0.0004646888492015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,288365,195.1606023341049,1.0789031982421875
NGA_5km_033497,11.877886318160352,9.419216978806649,0.0016910719089895,0.0720697112948929,0.3635280511793829,0.5588573385183555,0.0032458797591969,3.493950225185092e-06,0.0,0.0,0.000604453388957,0.0,0.0,1.0,286209,165.32195216049382,0.3436432355715905
NGA_5km_025309,9.40751928683167,6.438980696183726,0.6869063772048847,0.0012460886661313,0.3107952814775842,6.576579071248581e-05,0.0008964915681333,8.999529255392795e-05,0.0,0.0,0.0,0.0,0.0,1.0,288904,879.0536265432099,13.24560245466821
NGA_5km_018025,7.610888718592628,4.695597356522447,0.5803698828439451,0.0007255314517884,0.3934868005099449,0.0015996241056097,0.0237386981201825,3.454911675183024e-06,0.0,0.0,7.600805685402653e-05,0.0,0.0,1.0,289443,25.476628809799383,0.3032951825930748
NGA_5km_003502,4.242206403144421,12.549392851924994,0.0016119133446672,0.0027970400050791,0.2016831620307992,0.7780462340484068,0.0145460188914833,3.527162679797117e-06,0.0,0.0,0.0013121045168845,0.0,0.0,1.0,283514,200.32781862745097,0.060235596949758
NGA_5km_000273,2.89473347696514,8.75393927820405,0.1672090975226863,0.6429110958727684,0.0750573468343503,0.1057931615422904,0.0090292982279044,0.0,0.0,0.0,0.0,0.0,0.0,1.0,287287,327.1128982843137,1.1974751590903288
NGA_5km_025742,9.497350815243625,12.593231798257287,0.0,0.0014884626508743,0.0634078034947127,0.9313508327631088,0.0032802612922113,0.0004726397990928,0.0,0.0,0.0,0.0,0.0,1.0,283514,363.4422984182099,0.0663434605539581
NGA_5km_032912,11.69822326133645,8.57632701444211,0.8661129810955595,0.0934814314605255,0.0258417540647505,0.0145638333791643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,287287,1096.0736882716049,8.050120412567516
NGA_5km_000879,3.2989753548189245,9.507825934149324,0.2052080572488736,0.4592011103826356,0.0475678993401872,0.2875625985185598,0.0004603345097437,0.0,0.0,0.0,0.0,0.0,0.0,1.0,286748,438.6906346450617,1.245812686873071
NGA_5km_036725,13.18044348013366,11.31896010899377,0.0224423159880896,0.5078227200830495,0.4674167312568609,0.0022761467535974,0.0,3.8578758535550326e-05,0.0,0.0,3.5071598668682117e-06,0.0,0.0,1.0,285131,352.2308517156863,0.0848420087028952
NGA_5km_004630,4.556616752586254,11.05458618220807,0.0125416036839207,0.3583475665571263,0.1174267266624814,0.4973468335607142,0.0005506240990983,0.0018693162090407,0.0,0.0118892719486832,2.805727893494569e-05,0.0,0.0,1.0,285131,190.05157696759255,0.9987667695975598
NGA_5km_012035,6.263415792413345,7.419897240608876,0.6392299514289883,0.1775030747743428,0.1193811538915872,0.0100651087809996,0.053594880240145,0.0002258308839368,0.0,0.0,0.0,0.0,0.0,1.0,287826,419.9908854166667,5.01803739571277
NGA_5km_011060,6.038836971383464,11.362998858574883,0.0001932591218305,0.024582560296846,0.1194060268735593,0.8541280148423006,0.0015566143812897,0.0001335244841738,0.0,0.0,0.0,0.0,0.0,1.0,284592,476.195987654321,0.6983146196530189
NGA_5km_019959,8.015130596446411,10.789973715203375,0.0297582514703767,0.106712353269199,0.0961382662705914,0.7604995598514367,0.0064742171142387,0.0003963090649561,0.0,0.0,2.1042959201209268e-05,0.0,0.0,1.0,285131,638.0303308823529,0.6497157477085886
NGA_5km_027277,9.99142422150936,10.745848827131825,0.0004690727062694,0.1841285399236881,0.4505968425105891,0.3628907480659502,0.0003535548009941,0.0015612419925088,0.0,0.0,0.0,0.0,0.0,1.0,285670,493.8136574074074,0.6648424878532504
NGA_5km_012351,6.308331556619321,11.978815882455384,0.0015173224715105,0.0726765779625633,0.1963084353976194,0.7246006907161692,0.0042703298328128,0.0006266436193245,0.0,0.0,0.0,0.0,0.0,1.0,284053,409.7468341503268,0.7328373528773489
NGA_5km_020701,8.194793653270317,8.487489625446269,0.0234434554992046,0.0177522825606449,0.020255006317724,0.9368123166032574,0.0016533988659424,8.354015322656437e-05,0.0,0.0,0.0,0.0,0.0,1.0,287287,114.02641541280865,0.8182603812512056
NGA_5km_027378,10.036339985715331,8.842713736189818,0.00537789736396,0.2553857292533251,0.1575845757030426,0.5813976963802748,0.0002366971008085,1.7404198588867577e-05,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,287287,162.02877348856208,0.4711814331852533
NGA_5km_022158,8.50920400271215,13.031205175481498,0.0,0.005488117324852,0.1813729128014842,0.765488117324852,0.0285820302146832,0.0190440851665341,0.0,0.0,2.4737167594310453e-05,0.0,0.0,1.0,282975,481.6912615740741,0.5117061285325039
NGA_5km_025729,9.497350815243625,12.022750000660956,8.433125316242199e-05,0.005643166357452,0.0843417945690672,0.9018981559565976,0.007835778939675,0.0001967729240456,0.0,0.0,0.0,0.0,0.0,1.0,284592,379.8896037581699,0.3113862579944087
NGA_5km_011568,6.173584264001392,5.545583086622772,0.6008847229529533,1.0384072217760917e-05,0.3731170215711794,0.000474205964611,0.0210727438872428,0.0034232824744551,0.0,0.0,0.0010176390773405,0.0,0.0,1.0,288904,16.069019458912038,0.2872657775878906
NGA_5km_002308,3.927796053702589,7.018860934907499,0.9839925094931772,0.0041683283338824,0.0100948450748183,2.774261786277808e-05,0.0017165744802593,0.0,0.0,0.0,0.0,0.0,0.0,1.0,288365,68.58141034915124,1.2630345850815008
NGA_5km_035214,12.506707017044018,12.85610728728849,0.0,0.000717377860235,0.9935223959713756,0.0053184910327767,0.0004382012545277,3.533881084901493e-06,0.0,0.0,0.0,0.0,0.0,1.0,282975,311.111400462963,0.0865095397572458
NGA_5km_000070,2.759986184347212,7.820568321819245,0.3351052371919145,0.5301744804152508,0.1082042622973602,0.0260504610424353,0.0004655590530389,0.0,0.0,0.0,0.0,0.0,0.0,1.0,287826,191.15340470679013,1.012229260103202
NGA_5km_009606,5.724426621941632,13.07496037069788,0.0001236858379715,0.0638430956798303,0.6760809258768442,0.23103100980652,0.0,0.0289212827988338,0.0,0.0,0.0,0.0,0.0,1.0,282975,286.0708912037037,0.2404140660792221
NGA_5km_018511,7.70072024700458,8.620737933763833,0.026510075290563,0.0923745244302735,0.1624229429107478,0.702931215126337,0.0043684538458057,0.0113927883962727,0.0,0.0,0.0,0.0,0.0,1.0,287287,218.59780092592592,1.1864949921031056
NGA_5km_016437,7.206646840738844,13.1187078068557,0.0093789203993285,0.0055905998763141,0.1063733545366198,0.7724498630621079,0.0755967841682127,0.0263945578231292,0.0,2.120328650940896e-05,0.004194716847778,0.0,0.0,1.0,282975,406.4337866512346,0.5908497468924817
NGA_5km_001484,3.613385704260757,11.846970733507716,0.0173946411409138,0.212998982584236,0.0725146363530749,0.6881180624742566,0.0084033613445378,0.0005280704657229,0.0,0.0,4.2245637257835686e-05,0.0,0.0,1.0,284053,176.16707658179013,0.5866228268470293
NGA_5km_008591,5.544763565117727,5.545583086622772,0.0067461855841386,0.0,0.0011768615180129,0.0,0.003253675961565,0.0012945476698141,0.0,0.1431271287348046,0.008643009442583,0.8357585910890815,0.0,1.0,288904,4.44361255787037,0.2561875802499276
NGA_5km_035820,12.776201602279874,10.52512814173578,0.0322167705370513,0.4185690086311204,0.5353083319596957,0.0081541466904685,7.365035720423243e-05,0.0056780918244596,0.0,0.0,0.0,0.0,0.0,1.0,285131,474.73498774509807,1.1944901210809844
NGA_5km_003938,4.376953695762349,10.127434653914394,0.363321908116097,0.6305951245418557,0.0058453787267346,0.0,3.493950225185092e-06,0.0002340946650874,0.0,0.0,0.0,0.0,0.0,1.0,286209,179.1019844714506,0.8666228306146315
NGA_5km_013837,6.6227419060611545,12.50554643774801,0.0006759301961253,0.0013765036806511,0.1233079742160793,0.7811499966555537,0.0285510098467539,0.0649315444652934,0.0,3.520469771486307e-06,3.520469771486307e-06,0.0,0.0,1.0,284053,396.1068218954248,0.744026233947355
NGA_5km_021464,8.37445671009422,7.598019512079751,0.0790269120927226,0.330876988180359,0.3673851563097149,0.2219848102673143,0.0007261331498891,0.0,0.0,0.0,0.0,0.0,0.0,1.0,287826,89.72703872492283,0.6271164505570023
NGA_5km_017208,7.386309897562748,12.28620320429645,0.0001478597304024,0.0369367688424343,0.1894505602827641,0.7700922011033152,0.0011899187827623,0.0021686093792355,0.0,1.4081879085945229e-05,0.0,0.0,0.0,1.0,284053,499.1681134259259,0.526282133879485
NGA_5km_028581,10.395666099363144,10.745848827131825,0.0013547099800469,0.1800294045577064,0.0833129135015927,0.7308327790807575,0.0039311093219449,0.0005390835579514,0.0,0.0,0.0,0.0,0.0,1.0,285670,501.67601102941177,0.9122127956814235
NGA_5km_006742,5.095605923057967,10.657579726196673,0.0072041166380789,0.2618335842055518,0.1825777995589316,0.5479189274337523,0.0003745580564987,9.101410718661392e-05,0.0,0.0,0.0,0.0,0.0,1.0,285670,258.7323835784314,0.880773606643178
NGA_5km_034021,12.05754937498426,9.507825934149324,0.0107655502392344,0.0383333100841156,0.4226951888068966,0.4002050580997949,0.0015937338708552,0.0700126940728444,0.0,0.0407535536429199,0.0156409111833386,0.0,0.0,1.0,286748,144.48969184027777,0.0950879697446469
NGA_5km_027797,10.171087278333262,8.354195057619792,0.0074629203549064,0.4649775311796217,0.1767640025479746,0.3507676991997549,2.436587802441461e-05,3.480839717773516e-06,0.0,0.0,0.0,0.0,0.0,1.0,287287,121.99515335648148,0.4344586501886815
NGA_5km_012583,6.3532473208252975,12.812313659417557,0.0014672996747956,0.9217710589247796,0.0762572571372136,0.0004938027751715,0.0,1.0581488039391353e-05,0.0,0.0,0.0,0.0,0.0,1.0,283514,403.4024643132716,0.3673451035111039
NGA_5km_027029,9.901592693097406,12.50554643774801,0.0003907721446349,0.0430483043657345,0.2144775798882603,0.7333983446751134,0.007963302623102,0.0007216963031546,0.0,0.0,0.0,0.0,0.0,1.0,284053,357.47653838734567,0.0714057286580403
NGA_5km_035229,12.551622781249996,8.75393927820405,0.0002436587802441,0.0091650509768976,0.0258974475002349,0.950036026691079,0.0053709356845245,0.0092868803670197,0.0,0.0,0.0,0.0,0.0,1.0,287287,429.69227430555554,1.1756676567925348
NGA_5km_023659,8.913445880565934,8.087469967125001,0.0411992188995673,0.5792012865183597,0.3448815992369999,0.0347144145053552,0.0,3.480839717773516e-06,0.0,0.0,0.0,0.0,0.0,1.0,287287,135.4002941743827,0.8314328605746045
NGA_5km_006813,5.140521687263943,5.545583086622772,0.0029802287264973,0.0,0.0001592224406723,0.0,0.0,0.0016960651289009,0.0,0.9829874283499016,0.0002526790906321,0.0119243762633954,0.0,1.0,288904,0.1060731558152187,0.0214176796100757
NGA_5km_020252,8.104962124858364,6.126459090372127,0.2992873615036499,0.0962772874655384,0.3569122466318728,0.2237130026182095,0.0227766892653408,0.0008669568082118,0.0,0.0,0.0001664557071766,0.0,0.0,1.0000000000000002,288365,51.39419367283951,0.61303061026114
NGA_5km_022137,8.50920400271215,12.11059669188621,0.0002006667769747,0.0110577955522384,0.065174456879526,0.8449338679753426,0.0687618155766705,0.0098713972392476,0.0,0.0,0.0,0.0,0.0,1.0,284053,472.591194058642,0.5171427785614391
NGA_5km_004740,4.60153251679223,8.354195057619792,0.0458879099994082,0.2307761924486663,0.3893771733492988,0.329788678220734,0.003933348881084,0.0002366971008085,0.0,0.0,0.0,0.0,0.0,1.0,287287,353.77361621732024,0.9491057551764196
NGA_5km_009525,5.724426621941632,9.507825934149324,0.0476062605493325,0.2054975100087882,0.159205992718345,0.5873693975197735,0.0001185710100855,2.441167854701689e-05,0.0,0.0,0.0001778565151282,0.0,0.0,1.0,286748,129.8553120177469,1.0090352753062306
NGA_5km_016656,7.296478369150795,5.277289845048815,0.906126594873602,0.0007082568934125,0.0311598483984756,0.0,0.0539277163379318,0.0036414769056429,0.0,0.004436106590935,0.0,0.0,0.0,1.0,289443,70.5074272815744,0.7717721272504866
NGA_5km_006923,5.140521687263943,10.436795425212544,0.1259499177174722,0.2762037532013319,0.093498108025953,0.5034712395487214,0.0003773466243199,0.0004996348822014,0.0,0.0,0.0,0.0,0.0,1.0,286209,345.3668981481481,1.8583095220871917
NGA_5km_034760,12.327043960220117,11.583090087026164,0.0008925057626356,0.0145155169505818,0.0582658683308034,0.9205002248833416,0.0058258840726373,0.0,0.0,0.0,0.0,0.0,0.0,1.0,284592,382.1534529320988,0.2067461367006655
NGA_5km_012708,6.398163085031274,8.975835245678367,0.0849386918130205,0.1713839329306568,0.0549297641134375,0.6836699820051055,0.0050113688674376,6.626027034190299e-05,0.0,0.0,0.0,0.0,0.0,1.0,286748,130.16669219771242,1.1354683271420547
NGA_5km_036369,13.000780423309754,12.022750000660956,0.0,0.0473168606285489,0.921765193680778,0.0308301006352954,0.0,0.0,0.0,0.0,8.78450553775229e-05,0.0,0.0,1.0,284592,312.335733251634,0.0887288610919628
NGA_5km_020374,8.104962124858364,11.53908559366518,0.0092658964412211,0.541223927587564,0.3916624501040085,0.0496429976949457,0.0003478664192949,0.0078568617529656,0.0,0.0,0.0,0.0,0.0,1.0,284592,565.718074845679,0.6360766563886477
NGA_5km_007040,5.185437451469919,7.286258099677667,0.2062391861749807,0.0020637468470534,0.0883728363664158,0.0037453183520599,0.6986234739043727,0.0009554383551173,0.0,0.0,0.0,0.0,0.0,1.0,287826,364.1973039215686,1.403978933695874
NGA_5km_005466,4.781195573616135,9.773514306507735,0.297460946371358,0.5064620609414798,0.0114531688381567,0.1846028601476543,2.0963701351110552e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,286209,250.6444347993827,0.8465250274281443
NGA_5km_021410,8.37445671009422,5.187832678001753,0.9526832442610694,0.0056593193586797,0.03353016919115,3.461357405920305e-06,0.0019729737213745,0.0061508321103203,0.0,0.0,0.0,0.0,0.0,1.0,288904,90.10523365162037,1.1219062334225502
NGA_5km_007499,5.275268979881871,10.878204040436612,0.0016623937768955,0.0102935142092582,0.0527932774759671,0.9318804339058188,0.0017395512939666,0.0016273221782268,0.0,3.5071598668682117e-06,0.0,0.0,0.0,1.0,285131,269.9638225081699,0.6650045556959763
NGA_5km_006293,5.005774394646014,6.9296941004523935,0.9951970592825066,0.00299620272918,0.0008426820175818,0.0,0.0009640559707315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,288365,175.30684558256172,1.7463100103684417
NGA_5km_024986,9.27277199421374,11.89092622418267,0.0005692359588463,0.0143995614774835,0.1527836341148029,0.8194011075504583,0.0118309720582447,0.0003443526170798,0.0,7.378984651711924e-05,0.0005973463765671,0.0,0.0,1.0,284592,402.9838927469136,0.1755729722387996
NGA_5km_023124,8.778698587948005,6.9296941004523935,0.1173824840046468,0.1077800703968928,0.0918766147070553,0.666613493315763,0.016187817522931,0.0001595200527109,0.0,0.0,0.0,0.0,0.0,1.0,288365,81.44223813657408,0.7491545500578703
NGA_5km_033732,11.967717846572304,8.087469967125001,0.312666427649006,0.1453180965376087,0.1441798619498968,0.3904388294632197,0.000630031988917,0.0067667524113517,0.0,0.0,0.0,0.0,0.0,1.0,287287,637.1506558641976,5.587814519434799
NGA_5km_003930,4.376953695762349,9.773514306507735,0.0010062576648533,0.3360096992058251,0.3262406143762076,0.3366560799974843,8.73487556296273e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,286209,238.4517264660494,1.0542886051130884
NGA_5km_037902,13.899095707429275,11.274914583000474,0.0001089278686681,0.0554969921853038,0.8660714285714286,0.0782945409568786,0.0,2.8110417720807333e-05,0.0,0.0,0.0,0.0,0.0,1.0,284592,348.5916763117284,0.1832682762616946
NGA_5km_020257,8.104962124858364,6.3497080263904415,0.1546997728573162,0.1459435090943769,0.0717320063114455,0.235281674266988,0.3871447644478352,0.0051878695403395,0.0,0.0,1.040348169854178e-05,0.0,0.0,1.0,288365,55.50635368441358,0.8151864887755594
NGA_5km_010882,5.993921207177489,12.943671604480109,9.170622967472506e-05,0.1577029705764089,0.5919989841771482,0.2491728803515875,0.0007548128134765,0.0002786458517039,0.0,0.0,0.0,0.0,0.0,1.0,283514,292.9095775462963,0.4606572845835744
NGA_5km_019001,7.790551775416532,12.63706325235655,2.4690138758579824e-05,0.0108072264508983,0.1652405172231353,0.8088912716832326,0.0120452605515071,0.0029910339524679,0.0,0.0,0.0,0.0,0.0,1.0,283514,538.6510898919753,0.4583984657570167
NGA_5km_023292,8.823614352153982,6.572860205594991,0.6852495968650841,0.0786572572954415,0.1696495760581207,0.0588490281414179,0.0073760685242661,0.0002184731156693,0.0,0.0,0.0,0.0,0.0,1.0,288365,106.6274112654321,1.0749150970835744
NGA_5km_008537,5.499847800911752,12.417831303521506,0.0001340321818322,0.0661272459208363,0.5801653533864289,0.3535733685109025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,283514,298.4083960262346,0.3173804812961154
NGA_5km_018636,7.745636011210555,5.322013604870001,0.8237303741035085,0.0013499293883089,0.1471180738238307,0.0,0.0274831778030072,0.0003184448813446,0.0,0.0,0.0,0.0,0.0,1.0,288904,82.71714650848766,1.4452105863594715
NGA_5km_003615,4.287122167350398,10.392619644895582,0.0093464486995484,0.1998319739559631,0.3521055763643365,0.4244827948331992,0.0057863968915181,0.0026919172471733,0.0,0.0049567682990863,0.0007981237091749,0.0,0.0,1.0,285670,174.4048755787037,0.9327358669704862
NGA_5km_012958,6.44307884923725,10.657579726196673,0.0021808380298946,0.0204431686911471,0.0648965589666398,0.9000490075961775,0.0092834389330346,0.0031469877831063,0.0,0.0,0.0,0.0,0.0,1.0,285670,422.8392565359477,0.9663109872855392
NGA_5km_005640,4.826111337822111,9.684974803628563,0.0245869277346274,0.0631706200713464,0.1377280239265711,0.7623729512349368,0.0110338948111345,0.0011075822213836,0.0,0.0,0.0,0.0,0.0,1.0,286209,203.4669174382716,1.285760385018808
NGA_5km_018189,7.610888718592628,11.978815882455384,0.0059671962626692,0.005393359689917,0.0253966689315022,0.9351423853999078,0.0213410877547499,0.0067346586728533,0.0,2.464328840040415e-05,0.0,0.0,0.0,1.0,284053,584.4165702160494,0.4260489381389853
NGA_5km_033920,12.012633610778282,10.657579726196673,0.0120033605208807,0.0259530227185213,0.4030244687926628,0.5527566772849791,0.0055133545699583,0.0007491161129975,0.0,0.0,0.0,0.0,0.0,1.0,285670,595.8735702614379,1.4288459727966707
NGA_5km_014001,6.66765767026713,10.613435563837127,0.7085903315013827,0.2313683620961249,0.0590016452550145,0.0008961389015297,0.0,0.0001435222459481,0.0,0.0,0.0,0.0,0.0,1.0,285670,570.389949845679,2.200443597487461
NGA_5km_037009,13.315190772751588,12.154509215638878,0.0,0.002418562733011,0.9695901821139012,0.027892681999486,1.0561409314458922e-05,3.168422794337676e-05,0.0,0.0,5.632751634378092e-05,0.0,0.0,1.0,284053,295.52522183641975,0.0355141339478669
NGA_5km_017936,7.565972954386651,9.552121820257485,0.0932884710124419,0.4058188247050232,0.1406349905139251,0.3589859158866423,0.0001257822081066,0.0011460156738607,0.0,0.0,0.0,0.0,0.0,1.0,286209,556.7509645061729,1.068510173279562
NGA_5km_005100,4.691364045204182,9.020198264315193,0.0619415427777797,0.2618357252503594,0.2725010181456174,0.4029420057294621,0.0007623038981923,1.7404198588867577e-05,0.0,0.0,0.0,0.0,0.0,1.0,287287,230.0861786265432,1.7768871166087965
NGA_5km_021141,8.28462518168227,10.436795425212544,0.0058453787267346,0.0335698737635783,0.0534329807937556,0.8953631786561569,0.0116069026480648,0.000171203561034,0.0,1.0481850675555276e-05,0.0,0.0,0.0,1.0,286209,670.7576195987655,0.8518527937524113
NGA_5km_013314,6.532910377649202,7.820568321819245,0.2468435791068214,0.4440495299243293,0.1443823699040392,0.1602634925267349,0.0042873124735083,0.0001737160645667,0.0,0.0,0.0,0.0,0.0,1.0,287826,163.81275318287038,1.4195210963119695
NGA_5km_000217,2.849817712759164,8.975835245678367,0.1427385718470573,0.3556223583076429,0.2510531895601713,0.2502057555763248,0.0003801247088035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,286748,309.1617391748366,0.9386028214996937
NGA_5km_022584,8.643951295330076,6.974279639571448,0.0964541466544136,0.3571619301926378,0.1252197735508817,0.4203977597836076,0.0007559863367607,1.040348169854178e-05,0.0,0.0,0.0,0.0,0.0,1.0,288365,81.67845562704248,0.5736101935891544
NGA_5km_023941,9.003277408977885,6.572860205594991,0.9440015258439824,0.0270282454528115,0.022204497771921,0.0001491165710124,0.006606210878574,1.040348169854178e-05,0.0,0.0,0.0,0.0,0.0,1.0,288365,143.72265625,1.9951866000306373
NGA_5km_037794,13.809264179017324,11.362998858574883,0.0016901388654635,0.0218136841513464,0.4116208466857817,0.5646399055489965,0.0,0.0,0.0,0.0,0.0002354247484117,0.0,0.0,1.0,284592,331.56278084150324,0.0315613185658174
NGA_5km_014565,6.802404962885059,8.487489625446269,0.6085586886980615,0.2262998325716095,0.0851970329322245,0.0599365791003421,0.0017230156602978,0.005854772405295,0.0,0.0072053382157911,0.005224740416378,0.0,0.0,1.0,287287,98.0703125,2.6240096857518327
NGA_5km_021382,8.329540945888246,12.417831303521506,0.003911623411895,0.0893677208180195,0.0946231932109172,0.705894594270477,0.0118653752548375,0.021938951868338,0.0,0.0692699478685355,0.00312859329698,0.0,0.0,1.0,283514,462.9097732843137,0.6983529383840125
NGA_5km_020274,8.104962124858364,7.108010687907096,0.7013680578433582,0.1560244828602639,0.0652541050404868,0.0458134655731451,0.030763095382588,0.0007767933001577,0.0,0.0,0.0,0.0,0.0,1.0,288365,121.24510513117283,1.1532679428288966
NGA_5km_036431,13.04569618751573,10.657579726196673,7.701193685021179e-05,0.1845591066615325,0.6868379598837819,0.1283718976441348,0.0001295200756117,2.450379808870375e-05,0.0,0.0,0.0,0.0,0.0,1.0,285670,499.2686376633987,0.5871943056193831
NGA_5km_001682,3.7032172326727086,9.507825934149324,0.0162093545552192,0.4717556879211014,0.1691345711216817,0.3407451839245609,0.0021552024774366,0.0,0.0,0.0,0.0,0.0,0.0,1.0,286748,325.9201388888889,0.8187504521122685
NGA_5km_013664,6.6227419060611545,4.829879344666892,0.8193737627097564,0.0,0.1548525961933783,0.0001727455837591,0.0214999153546639,0.0,0.0,0.004097525246767,3.454911675183024e-06,0.0,0.0,1.0,289443,11.57333314185049,0.3704461490406709
NGA_5km_007336,5.230353215675895,12.022750000660956,0.0001089278686681,0.2240997638724911,0.2406427447011862,0.5263640580199022,0.004771743408107,0.0040127621296452,0.0,0.0,0.0,0.0,0.0,1.0,284592,296.82618464052285,0.5598705017488766
NGA_5km_019550,7.925299068034461,10.392619644895582,0.0839010046557216,0.416505058284034,0.3386949977246473,0.1425525956523261,7.001085168201071e-06,0.0142962159134665,0.0,0.0017712745475548,0.0022718521370812,0.0,0.0,1.0,285670,641.7323495370371,0.9876094865210262
NGA_5km_005646,4.826111337822111,9.950522422478205,0.0160127738820232,0.0284966580366096,0.0234199483594156,0.9318190553057382,0.0002131309637362,3.843345247703601e-05,0.0,0.0,0.0,0.0,0.0,1.0,286209,235.70389660493828,1.016077959979022
NGA_5km_005864,4.871027102028086,11.759038552716447,0.0258684118808813,0.6952751775196883,0.1478491689931104,0.1131795826835132,0.0027424459519878,0.0126525683587217,0.0,0.0023164691096379,0.000116175502459,0.0,0.0,1.0,284053,241.01188753858025,1.096259788230613
NGA_5km_011922,6.218500028207369,11.846970733507716,0.3096823571735925,0.5565239166778355,0.1317092612317741,9.875637507671254e-05,0.0,0.001985708541721,0.0,0.0,0.0,0.0,0.0,1.0,283526,442.48746141975306,0.9534917760778356
NGA_5km_016155,7.161731076532867,9.374903961081923,0.0588181957677124,0.1807719670233096,0.1377306903622693,0.620973816731067,0.0015588600443595,0.0001464700712821,0.0,0.0,0.0,0.0,0.0,1.0,286748,499.1060956790124,1.276591924973476
NGA_5km_030906,11.11431832665876,8.620737933763833,0.0462011855740078,0.1084525230866694,0.1579291788351021,0.684413147827782,0.0009015374869033,0.0018448450504199,0.0,3.8289236895508674e-05,0.0002192929022197,0.0,0.0,1.0,287287,159.45656105324073,1.2167499683521412
NGA_5km_033596,11.92280208236633,7.909554803977093,0.6867864612647919,0.2564396545134907,0.0556655757297811,0.0,6.253778324404327e-05,0.001045770708692,0.0,0.0,0.0,0.0,0.0,1.0,287826,612.0807291666666,5.803400863835841
NGA_5km_002442,3.9727118179085656,6.572860205594991,0.4819412896849478,1.7339136164236297e-05,0.1120385622388292,0.0036377507672567,0.2373970488790248,0.0039429195637473,0.0,0.1326478594836405,0.0283772302463891,0.0,0.0,1.0000000000000002,288365,10.947996539834104,0.642049624596113
NGA_5km_025830,9.542266579449596,10.08321567465707,5.590320360296147e-05,0.2485805827210185,0.2904241306178352,0.4497342850853746,0.0007267416468384,0.0058139331747079,0.0,0.004664423550622,0.0,0.0,0.0,1.0,286209,603.3397472993827,0.805639949845679
NGA_5km_009298,5.679510857735656,8.842713736189818,0.2258716892863234,0.0664770769300386,0.3275713833205122,0.2245280851552628,0.0023600093286504,0.0007344571804502,0.0,0.1425891181988743,0.0098681805998879,0.0,0.0,1.0,287287,60.14228877314815,0.122707837893639
NGA_5km_000252,2.89473347696514,7.820568321819245,0.3326106745047355,0.3363594671780867,0.1761341921855565,0.1539020102422991,0.0008025682182985,0.0001910876710234,0.0,0.0,0.0,0.0,0.0,1.0,287826,205.04878982843135,1.1111354453890931
NGA_5km_031203,11.204149855070712,7.776067947672956,0.4027989132323,0.0836755539805299,0.1626399282900085,0.3489712534656355,0.0017962241076205,0.0001181269239054,0.0,0.0,0.0,0.0,0.0,1.0,287826,373.80328896604937,9.062516577449845
